BEGIN-TRAINING
name,fmnist_fig14b
model,MLP
dataset,fmnist
num_classes,10
algo,rand
num_clients,100
rounds,400
clients_per_round,3
localE,30
bs,128
lr,0.0005
decay,[150, 300]
alpha,0.3
NIID,True
powd,6
rnd_ratio,0.1
delete_ratio,0.75
seed,12345
config,configs/fig14b.json
device,cpu
key,rand
plot_linecolor,k
plot_linestyle,-
out_fname,./logs/fmnist_fig14b/lr0.0005_bs128_cp30_a0.30_e12345_r0_n0100_f0.03/rand_rr0.10_dr0.75_p0006_r0.csv
rank,round,epoch,test_loss,train_loss,test_acc,train_acc
0,282,-1,0.9421,0.9291,0.6688,0.6739
0,283,-1,0.9298,0.9174,0.6915,0.6991
0,284,-1,0.9333,0.9201,0.6892,0.7016
0,285,-1,0.9347,0.9220,0.6846,0.6967
0,286,-1,0.9286,0.9167,0.6914,0.7012
0,287,-1,0.9276,0.9155,0.6874,0.6971
0,288,-1,0.9237,0.9115,0.6869,0.6978
0,289,-1,0.9256,0.9134,0.6861,0.6963
0,290,-1,0.9244,0.9115,0.6822,0.6932
0,291,-1,0.9217,0.9089,0.6844,0.6947
0,292,-1,0.9205,0.9074,0.6921,0.7030
0,293,-1,0.9229,0.9097,0.6884,0.6994
0,294,-1,0.9244,0.9113,0.6922,0.7020
0,295,-1,0.9279,0.9142,0.6839,0.6955
0,296,-1,0.9227,0.9095,0.6900,0.7008
0,297,-1,0.9228,0.9097,0.6879,0.6964
0,298,-1,0.9213,0.9084,0.6913,0.7011
0,299,-1,0.9198,0.9074,0.6931,0.7028
0,300,-1,0.9200,0.9078,0.6914,0.7012
0,301,-1,0.9192,0.9069,0.6932,0.7025
0,302,-1,0.9163,0.9038,0.6932,0.7011
0,303,-1,0.9195,0.9068,0.6877,0.6963
0,304,-1,0.9191,0.9062,0.6848,0.6954
0,305,-1,0.9205,0.9072,0.6836,0.6950
0,306,-1,0.9220,0.9085,0.6806,0.6898
0,307,-1,0.9170,0.9035,0.6909,0.7027
0,308,-1,0.9181,0.9045,0.6898,0.7012
0,309,-1,0.9205,0.9066,0.6880,0.6990
0,310,-1,0.9212,0.9075,0.6866,0.6977
